id,cluster_id,first_signal_id,first_source,first_category,first_title,first_published,signal_count,category_count,categories,is_state_origin,created_at
596,6287,60542,rss:rss,baltic_media,Latvia's Sandra Lejniece alongside U2 as recipient of new European award,2026-03-11 10:15:00+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
597,6290,60593,rss:rss,baltic_media,Fuel prices rise sharply in Latvia – consumer watchdog launches monitoring,2026-03-11 09:37:07+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
598,6292,60594,rss:rss,baltic_media,OIK dispute in Latvia continues – Finance Ministry explains why compensation is not justified,2026-03-11 09:31:30+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
599,6261,60613,rss:rss,baltic_media,Switzerland to enshrine right to use cash inconstitution,2026-03-09 07:42:02+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
600,6267,37024,rss:milwatch,"",Why Ferguson Marine is turning a corner,2026-03-08 16:38:48+00,4,0,,f,2026-03-22 19:43:03.021284+00
601,5714,55697,rss:rss,baltic_media,За 12 лет в руководстве Eiropas Dzelzceļa līnijas сменились 12 человек — куда движется исполнитель проекта Rail Baltica?,2026-03-11 03:12:00+00,7,2,"{baltic_media,estonian_media}",f,2026-03-22 19:43:03.021284+00
602,6266,60537,rss:rss,baltic_media,Rail Baltica project questions untouched EU lending in Latvia,2026-03-12 03:30:57+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
603,6260,60586,rss:rss,baltic_media,"Zelensky to Trump: Pressure should be on Putin, not me",2026-03-12 05:38:38+00,3,2,"{baltic_media,trusted}",f,2026-03-22 19:43:03.021284+00
604,5921,56126,rss:rss,russian_state,В Брянской области объявили 11 марта днем траура после ракетного обстрела ВСУ,2026-03-11 05:39:32+00,15,1,{russian_state},t,2026-03-22 19:43:03.021284+00
605,5603,52851,rss:rss,estonian_media,Студия Postimees: когда и где сработают сирены? Объясняет спасатель,2026-03-11 03:30:00+00,10,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
606,6333,52882,rss:rss,baltic_media,Испанский слизень внесен в список инвазивных видов — Кабмин,2026-03-10 12:24:15+00,2,2,"{baltic_media,government}",f,2026-03-22 19:43:03.021284+00
607,6305,53186,rss:rss,russian_state,При ракетном ударе ВСУ по Брянску погибли шесть человек,2026-03-10 15:44:19+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
608,6321,48617,rss:milwatch,"",⚔️ Attack: Places of concentration of illegal armed formations of the self-proclaimed republic of Belarus,2026-03-09 11:02:26.344211+00,7,0,,f,2026-03-22 19:43:03.021284+00
609,6311,52830,rss:rss,estonian_media,"По словам Михала, Эстония является союзником США, но не в MAGA-идеологии",2026-03-10 13:57:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
610,6325,60506,rss:rss,estonian_media,"MEELIS OIDSALU ⟩ Unlike its neighbours, Esonia has no plans to restore the peatlands on its eastern border for military defence purposes",2026-03-10 12:33:33+00,3,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
611,6334,769150,rss:rss,government,The latest Windows 11 feature update causes issues when using Thales ID cards,2026-03-10 11:39:31+00,2,1,{government},f,2026-03-22 19:43:03.021284+00
612,6332,60606,rss:rss,baltic_media,France sends warships to Mediterranean; considers mission in Strait of Hormuz,2026-03-10 05:30:26+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
613,6315,53176,rss:rss,russian_state,При ракетном ударе по Брянску поврежден цех одного из предприятий,2026-03-10 16:20:35+00,15,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
614,6320,61482,rss:youtube,"",Яна Тоом: мы худшие в ЕС по гендерному разрыву в зарплате,2026-03-09 19:16:40+00,2,0,,f,2026-03-22 19:43:03.021284+00
615,6138,50107,rss:rss,estonian_media,"Пурга: мы не можем принять, что Россия использует культуру как инструмент военной пропаганды",2026-03-09 14:31:00+00,10,4,"{baltic_media,estonian_media,russian_language_ee,trusted}",f,2026-03-22 19:43:03.021284+00
616,6329,60602,rss:rss,baltic_media,Service investigation commission to review Rail Baltica procurement for railway switches,2026-03-10 10:04:18+00,3,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
617,6341,83731,rss:rss,counter_disinfo,A Historian’s Big Picture. Russia’s war against Ukraine and how to end it in a right way,2026-03-10 06:30:43+00,2,1,{counter_disinfo},f,2026-03-22 19:43:03.021284+00
618,6346,50649,rss:rss,russian_state,В результате атаки БПЛА на Брянскую область ранен мирный житель,2026-03-10 02:57:00+00,4,1,{russian_state},t,2026-03-22 19:43:03.021284+00
619,6347,52917,rss:rss,baltic_media,"Дефицита топлива в Латвии нет, торговцы должны объяснять рост цен — министр экономики",2026-03-10 02:49:01+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
620,6339,52918,rss:rss,baltic_media,Визит президента Павела подтверждает тесные связи Латвии и Чехии — бывший посол,2026-03-10 02:32:43+00,3,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
621,6356,50208,rss:rss,russian_language_ee,Карис: оборонная промышленность должна укреплять наши обороноспособность и экономику,2026-03-09 14:30:05+00,2,2,"{estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
622,6351,48810,rss:milwatch,"",Italy Sends Frigate to Defend Europe’s South-East From Iran strikes,2026-03-09 09:35:24+00,2,0,,f,2026-03-22 19:43:03.021284+00
623,6366,48838,rss:milwatch,"","Ukrainian drones destroy Russian Nadgrobok radar in Crimea, Buk-M2 system in Donetsk region",2026-03-09 09:53:00+00,3,1,{trusted},f,2026-03-22 19:43:03.021284+00
624,6388,83733,rss:rss,counter_disinfo,Russia – a women’s paradise?,2026-03-08 12:44:39+00,2,1,{counter_disinfo},f,2026-03-22 19:43:03.021284+00
625,6389,83580,rss:rss,defense_osint,Bunker Books: Who Will Defend Europe? An Awakened Russia and a Sleeping Continent by Keir Giles (2025),2026-03-08 12:22:28+00,2,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
626,5460,47302,rss:rss,russian_language_ee,Кленский: Критические мнения о нападении на Иран,2026-03-08 11:00:23+00,14,3,"{baltic_media,estonian_media,russian_language_ee}",f,2026-03-22 19:43:03.021284+00
627,6392,83583,rss:rss,defense_osint,Kaja Kallas: Russia Has to Lose Its Last Colonial War,2026-03-08 07:23:25+00,2,1,{defense_osint},f,2026-03-22 19:43:03.021284+00
628,6396,30205,rss:rss,estonian_media,Juhan Parts: Eesti peab leidma tee ideoloogilistest dogmadest välja,2026-03-08 01:53:00+00,2,1,{estonian_media},f,2026-03-22 19:43:03.021284+00
629,6398,29616,rss:rss,russian_state,Депутат Коскела: подготовка закона о транзите ЯО через Финляндию велась тайно,2026-03-07 23:13:28+00,3,1,{russian_state},t,2026-03-22 19:43:03.021284+00
630,5496,1173764,rss:rss,ru_state,Задержанный в Польше археолог Бутягин не ожидает от суда «ничего хорошего»,2026-03-18 09:38:07+00,14,6,"{estonian_media,polish_media,russian_state,ru_state,trusted,ukraine_media}",t,2026-03-22 19:43:03.021284+00
631,5461,770337,rss:rss,defense_osint,Poland deploys MiG-29 fighters to intercept Russian Il-20,2026-03-17 08:09:28+00,14,6,"{baltic_media,defense_osint,estonian_media,russian_independent,russian_language_ee,russian_state}",f,2026-03-22 19:43:03.021284+00
657,6483,2222554,dva_majors,ru_proxy,"❗️❗️❗️ Группировка войск ""Север"" освободила село Потаповка!

В ходе ожесточенных боев юго-восточнее села Сопычь…",2026-03-22 07:29:38+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
632,5138,368409,rss:telegram,"",Война в Персидском заливе заставит Литву разрешить транзит белорусских удобрений? Ранее стало извест…,2026-03-16 09:34:01+00,11,4,"{baltic_media,russian_independent,russian_state,ru_state}",f,2026-03-22 19:43:03.021284+00
633,6404,2233105,rss:rss,russian_state,Делегация командования НАТО обсудила в Киеве участие ВСУ в учениях альянса,2026-03-22 09:07:15+00,2,1,{russian_state},t,2026-03-22 19:43:03.021284+00
634,6409,2249263,rss:rss,ukraine_media,High-level NATO delegation visits Ukraine for first time since start of full-scale war – photos,2026-03-22 10:26:00+00,3,3,"{trusted,ukraine_media,unverified_commentator}",f,2026-03-22 19:43:03.021284+00
635,6402,2279334,rss:rss,russian_state,LRT: в Литве отменили концерты Дитера Болена,2026-03-22 14:22:59+00,2,2,"{estonian_media,russian_state}",t,2026-03-22 19:43:03.021284+00
636,6015,62606,rss:rss,russian_state,Reuters: Швеция перехватила танкер Sea Owl I под коморским флагом,2026-03-13 02:33:47+00,3,3,"{baltic_media,ru_proxy,russian_state}",t,2026-03-22 19:43:03.021284+00
637,6430,2234114,rss:rss,baltic_media,Seimo įkurta ekspertų taryba teigia nesusikalbanti su Genocido centro vadovybe,2026-03-22 09:50:04+00,2,1,{baltic_media},f,2026-03-22 19:43:03.021284+00
638,6361,50993,rss:youtube,"",Александр Чаплыгин: до выборов всю Эстонию хотят застроить ветряками,2026-03-09 11:15:44+00,2,0,,f,2026-03-22 19:43:03.021284+00
639,6426,2222643,RVvoenkor,ru_proxy,"‼️🇷🇺🇺🇦 Армия России освободила Потаповку Сумской области

▪️Штурмовики 80 омсбр группировки ""Север"" зачистили лесные…",2026-03-22 07:41:09+00,2,2,"{baltic_media,ru_proxy}",t,2026-03-22 19:43:03.021284+00
640,6450,2284841,montyan,ru_proxy,"Добро пожаловать в ад/пекло, позорная мразь!🔥😈

""Патриарх"" Филарет...🤮

Я уже настолько стара, что помню публикации об…",2026-03-22 15:29:10+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
641,6448,2121517,dva_majors,ru_proxy,"✨Сбор на Фронтовую броню ✨

Народный проект Фронтовая броня нуждается в поддержке! 
Все расходные материалы закупаются…",2026-03-21 19:59:01+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
642,6422,2238279,uniannet,unverified_media,"Куба второй раз за неделю погрузилась в полный блэкаут - без света остались более 10 млн человек, - CNN

Власти…",2026-03-22 09:49:37+00,4,2,"{baltic_media,unverified_media}",f,2026-03-22 19:43:03.021284+00
643,6433,2149292,rss:rss,finnish_media,Kaksi tuhoisaa ohjusiskua Etelä-Israelissa – Netanjahu kuvaili lauantai-iltaa hyvin vaikeaksi,2026-03-21 23:03:36+00,4,4,"{baltic_media,estonian_media,finnish_media,ru_proxy}",f,2026-03-22 19:43:03.021284+00
644,6418,2213163,rss:rss,mainstream,Isamaa lubatud muutus pealinnas? Linnapea tõi Tallinna äriühingusse pistisespetsialisti,2026-03-22 06:57:37+00,4,2,"{estonian_media,mainstream}",f,2026-03-22 19:43:03.021284+00
645,6449,2039423,deepstatemap,trusted,"🔄 Мапу оновлено

⚔️ Ворог просунувся поблизу Горіхового.

💬 У випадку неточностей, можете повідомити нам про це через…",2026-03-14 17:49:23+00,3,1,{trusted},f,2026-03-22 19:43:03.021284+00
646,6453,2268753,montyan,ru_proxy,"По военкомам начинают стрелять

Новая история из серии ""народ против ТЦК"": на сей раз с применением огнестрельного…",2026-03-22 12:42:01+00,3,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
647,6431,2234138,rss:rss,finnish_media,Belgiassa muistetaan kymmenen vuoden takaisia terrori-iskuja,2026-03-22 08:24:46+00,2,2,"{estonian_media,finnish_media}",f,2026-03-22 19:43:03.021284+00
648,6473,2222662,shot_shot,ru_proxy,"Камчатка поплыла после мощнейших зимних снегопадов. Вода уже затопила жилые дома

По данным SHOT, на реки растаявшего…",2026-03-22 08:15:55+00,3,2,"{ru_proxy,unverified_media}",t,2026-03-22 19:43:03.021284+00
649,6406,2222553,dva_majors,ru_proxy,"✨ Сбор на Константиновское направление ✨
511 человек приняло участие в сборе за сутки

Бойцам взвода БПЛА 255-го мсп…",2026-03-22 06:59:01+00,3,3,"{ru_proxy,unverified_anonymous,unverified_media}",t,2026-03-22 19:43:03.021284+00
650,6459,2268722,RVvoenkor,ru_proxy,"‼️🇺🇸🏴‍☠️ Трамп: Демократическая партия является «величайшим врагом Америки»

➖«Теперь, после смерти Ирана, величайшим…",2026-03-22 13:01:50+00,2,2,"{ru_proxy,unverified_anonymous}",t,2026-03-22 19:43:03.021284+00
651,6456,2268723,RVvoenkor,ru_proxy,"‼️🇮🇱🇱🇧 ВВС Израиля ударили по мосту Касмия на реке Литани на юге Ливана

▪️Несколько часов назад пресс-служба ЦАХАЛа…",2026-03-22 13:30:13+00,2,2,"{baltic_media,ru_proxy}",t,2026-03-22 19:43:03.021284+00
652,6454,2222640,RVvoenkor,ru_proxy,"‼️🇷🇺🇺🇦 ""Герани"" ночью поразили 3 предприятия под Киевом, — местные власти

▪️Сервис NASA, который отслеживает пожары из…",2026-03-22 06:33:00+00,3,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
653,6467,2039550,operativnoZSU,unverified_anonymous,"Працюють козаки РУБаК 10 ошб 59 ошбр сбс

🫡https://t.me/operativnoZSU/",2026-03-20 15:00:01+00,6,1,{unverified_anonymous},f,2026-03-22 19:43:03.021284+00
654,6502,2039458,wartranslated,trusted,"Air alerts are up right now across parts of Russia, with air defenses working in the Moscow region. Reports say new…",2026-03-20 14:57:57+00,3,1,{trusted},f,2026-03-22 19:43:03.021284+00
655,6466,2253768,uniannet,unverified_media,"😢В АТБ в Чернигове, вероятно, произошел теракт: взорвался неизвестный предмет, четыре человека получили ранения, - ГВА",2026-03-22 11:28:13+00,2,2,"{trusted,unverified_media}",f,2026-03-22 19:43:03.021284+00
656,6472,2238196,operativnoZSU,unverified_anonymous,"❗️За минулий тиждень росія випустила по Україні майже 1550 ударних дронів, понад 1260 керованих авіаційних авіабомб та…",2026-03-22 08:40:50+00,2,2,"{trusted,unverified_anonymous}",f,2026-03-22 19:43:03.021284+00
682,6557,1208651,rss:rss,ru_state,На Украину прибыла делегация МВФ,2026-03-18 11:27:35+00,15,1,{ru_state},t,2026-03-22 19:43:03.021284+00
658,6481,2121356,gerashchenko,unverified_commentator,"""Что происходит?"": очередная россиянка жалеется на отключение мобильного интернета и блокировку мессенджеров 

Говорит,…",2026-03-21 20:56:04+00,2,1,{unverified_commentator},f,2026-03-22 19:43:03.021284+00
659,6470,2100266,suspilne_news,trusted,Олімпійський чемпіон Парижа-2024 Олександр Хижняк виходить на дебютний бій у професійному боксі! Його суперник —…,2026-03-21 18:30:35+00,2,2,"{trusted,unverified_commentator}",f,2026-03-22 19:43:03.021284+00
660,6458,2100431,colonel_cassad,ru_proxy,Пожар после сегодняшнего прилета в Запорожье. В городе перебои со светом.,2026-03-21 18:15:05+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
661,6485,2205678,operativnoZSU,unverified_anonymous,"28/148 бойових зіткнень протягом минулої доби відбулись на Покровському напрямку, — Генштаб

▪️Вчора противник скинув…",2026-03-22 06:23:05+00,3,2,"{unverified_anonymous,unverified_commentator}",f,2026-03-22 19:43:03.021284+00
662,6464,2093652,nach_shtabu,ru_proxy,"‼️Іран почав «продавати» безпечний прохід через Ормузьку протоку

За даними FT, деякі танкери платять до $2 млн за…",2026-03-21 08:14:01+00,4,2,"{ru_proxy,unverified_media}",t,2026-03-22 19:43:03.021284+00
663,6504,2093910,rusich_army,ru_proxy,"🪖 ДЕНЬ «СОТКИ». Мы всем хотим победы, а также ликвидировать нашего противника, но для того чтобы это успешно достичь…",2026-03-20 16:26:37+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
664,6515,2040123,RVvoenkor,ru_proxy,"‼️🇺🇦🇶🇦 Украина в обмен на помощь в сбитии иранских дронов потребовала самолеты Mirage 2000-5, — Intelligence…",2026-03-20 12:58:01+00,6,3,"{ru_proxy,trusted,unverified_anonymous}",t,2026-03-22 19:43:03.021284+00
665,6494,2093678,gerashchenko,unverified_commentator,"🥇 Магучих и Дорощук завоевали ""золото"" Чемпионата мира по легкой атлетике

Украинская легкоатлетка Ярослава Магучих…",2026-03-21 15:41:36+00,2,1,{unverified_commentator},f,2026-03-22 19:43:03.021284+00
666,6512,2093565,lachentyt,unverified_anonymous,"РФ била по Запоріжжю, відомо про двоє загиблих та двоє поранених дітей.",2026-03-21 06:38:01+00,6,4,"{trusted,unverified_anonymous,unverified_commentator,unverified_media}",f,2026-03-22 19:43:03.021284+00
667,6499,2093849,voenacher,ru_proxy,"🎉 СВАРОГ ЗАПРЕЩАЕТ ЕЗДИТЬ ПО КОНСТАНТИНОВКЕ
#эсклюзив

Наши товарищи воины-дроноводы из отряда ""Рой Сварога"" продолжают…",2026-03-20 19:30:31+00,5,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
668,6521,2040060,voenacher,ru_proxy,"Ка-52 сбитый сегодня украинским фпв дроном имел на подвесе два блока с неуправляемыми ракетами С-8, которыми они должны…",2026-03-20 12:18:48+00,3,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
669,6495,2039543,operativnoZSU,unverified_anonymous,"Ми працюємо з Близьким Сходом, з лідерами, на технічному рівні, з міністерствами оборони. Готуємо серйозні…",2026-03-20 13:42:31+00,2,1,{unverified_anonymous},f,2026-03-22 19:43:03.021284+00
670,6491,2121382,suspilne_news,trusted,"У частині будинків на лівому березі Києва зникли світло та водопостачання, повідомляють кореспонденти Суспільного. У…",2026-03-21 20:10:16+00,3,1,{trusted},f,2026-03-22 19:43:03.021284+00
671,6510,2093862,wargonzo,ru_proxy,"«Трудимся на благо Родины и на свой собственный комфорт»

Побыли в гостях у fpvшников группы «Немца» и провели с ними…",2026-03-21 11:11:51+00,3,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
672,6497,568513,rss:rss,trusted,Zelensky: Talks on ending war not delayed,2026-03-16 20:28:00+00,3,1,{trusted},f,2026-03-22 19:43:03.021284+00
673,6525,2039598,insider_ua,unverified_anonymous,"❗️10 тысяч сигарет в минуту (!). БЭБ накрыло крупнейшую подпольную табачную фабрику, которая изготавливала подделки…",2026-03-20 15:04:43+00,2,1,{unverified_anonymous},f,2026-03-22 19:43:03.021284+00
674,6514,2039441,deepstatemap,trusted,"📈 Зростання цін на пальне

⛽️ За нашою інформацією з внутрішніх джерел преміум АЗС, мережі продовжують свідомо…",2026-03-20 13:08:35+00,2,2,"{ru_proxy,trusted}",f,2026-03-22 19:43:03.021284+00
675,6492,2121648,nexta_live,unverified_media,"Иран ударил по городу Арад на юге Израиля 

Под ударом оказался жилой дом. По предварительным данным, ранены не менее…",2026-03-21 20:45:16+00,5,3,"{ru_proxy,unverified_anonymous,unverified_media}",f,2026-03-22 19:43:03.021284+00
676,6511,2093510,truexanewsua,unverified_anonymous,🤬Чоловік розстріляв поліцейського під час перевірки документів у Словʼянську. Він відкрив вогонь по наряду поліції. Від…,2026-03-21 15:14:16+00,3,3,"{trusted,unverified_anonymous,unverified_media}",f,2026-03-22 19:43:03.021284+00
677,6474,2039673,gerashchenko,unverified_commentator,"🕯 Скончался патриарх Православной церкви Украины Филарет

Ему было 97 лет.

О смерти сообщил митрополит Епифаний.

❕…",2026-03-20 10:51:32+00,6,4,"{ru_proxy,trusted,unverified_anonymous,unverified_commentator}",f,2026-03-22 19:43:03.021284+00
678,6547,2018295,rss:rss,trusted,Russia to not take part in Ukraine-US talks on March 21 – Peskov,2026-03-20 11:28:00+00,2,1,{trusted},f,2026-03-22 19:43:03.021284+00
679,6551,2018078,rss:rss,ru_state,В США могут выпустить монету с изображением «грозного» Трампа,2026-03-20 10:04:44+00,2,2,"{ru_state,unverified_commentator}",t,2026-03-22 19:43:03.021284+00
680,6556,2040138,warfakes,ru_proxy,"Пятница! А значит, вновь «Войну с фейками» можно читать в МАХ, а не в телеграм. Тем более что телеграм сегодня снова…",2026-03-20 08:13:01+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
1,5118,2110721,rss:rss,finnish_media,Liittovaltion tuomari: Pentagonin tiukka uutisointisääntö rikkoo lakia,2026-03-21 19:22:01+00,2,1,{finnish_media},f,2026-03-22 19:43:03.021284+00
684,6548,408047,rss:rss,ru_state,"Евлоев — о бое с Царукяном: популярный боец, было бы интересно",2026-03-16 11:22:08+00,8,1,{ru_state},t,2026-03-22 19:43:03.021284+00
685,6555,466415,rss:rss,ru_state,Глава МИД Кении анонсировал саммит «Россия — Африка» в октябре,2026-03-16 14:31:39+00,3,1,{ru_state},t,2026-03-22 19:43:03.021284+00
686,6532,2039594,insider_ua,unverified_anonymous,"❗️Под угрозой даже Одесса. Иран угрожает ударами по врагам по всему миру, включая чиновников и военных, даже на…",2026-03-20 14:33:32+00,2,2,"{ru_proxy,unverified_anonymous}",f,2026-03-22 19:43:03.021284+00
687,6528,2039596,insider_ua,unverified_anonymous,"⚡️В Верховной Раде хаос: депутаты отказываются голосовать по шести причинам, — журналист Забелина

Детали:
▪️Депутаты…",2026-03-20 14:46:09+00,2,1,{unverified_anonymous},f,2026-03-22 19:43:03.021284+00
688,5247,933535,rss:gdelt,"","GDELT [Kaliningrad-Chkalovsk]: Trump blasts  foolish  NATO on Iran , says US needs no help",2026-03-17 18:45:00+00,6,3,"{russian_state,unverified_anonymous,unverified_commentator}",f,2026-03-22 19:43:03.021284+00
689,6546,2040041,dva_majors,ru_proxy,"💬Иран: проверка на прочность💬

Пока АДГ (амфибийная десантная группа) США во главе с USS Tripoli движется в сторону…",2026-03-20 11:36:43+00,2,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
690,6541,2039391,TCH_channel,trusted,"🚁🇺🇦 А ось і відео палаючого ворожого ""Алігатора"" — ударного гелікоптера Ка-52 вартістю приблизно 16 мільйонів…",2026-03-20 12:12:57+00,4,4,"{trusted,unverified_anonymous,unverified_commentator,unverified_media}",f,2026-03-22 19:43:03.021284+00
691,6533,2039526,truexanewsua,unverified_anonymous,"👀російському MAX приготуватись.

«Кажу відверто, ми також працюємо через Телеграм в росії. Зараз з обмеженням Телеграму…",2026-03-20 14:03:33+00,5,3,"{ru_proxy,unverified_anonymous,unverified_media}",f,2026-03-22 19:43:03.021284+00
692,6562,408016,rss:rss,ru_state,"Галич сообщила, что из-за конфликта с Авербухом не участвовала в «Ледниковом периоде»",2026-03-16 11:55:40+00,5,1,{ru_state},t,2026-03-22 19:43:03.021284+00
693,6537,2040102,rusich_army,ru_proxy,"🤙Доброго утра, друзья! 

Ангеле Божий, хранителю мой святый, на соблюдение мне от Бога с небесе данный, прилежно молю…",2026-03-20 05:01:01+00,4,1,{ru_proxy},t,2026-03-22 19:43:03.021284+00
694,6531,2039593,insider_ua,unverified_anonymous,"❗️В Славянске в некоторых районах началась принудительная эвакуация детей, — ОВА

INSIDER UA | Прислать контент",2026-03-20 14:28:50+00,3,2,"{trusted,unverified_anonymous}",f,2026-03-22 19:43:03.021284+00
695,6540,2040059,voenacher,ru_proxy,"Макрон заявил, что ВМС Франции захватили в Средиземном море танкер Deyna под флагом Мозамбика, следовавший из России.",2026-03-20 12:05:29+00,3,2,"{ru_proxy,trusted}",t,2026-03-22 19:43:03.021284+00
696,6593,1173833,rss:rss,ru_state,Хуснуллин призвал усилить привлечение доходов в бюджет от продажи госимущества,2026-03-18 08:17:47+00,6,1,{ru_state},t,2026-03-22 19:43:03.021284+00
697,6590,770100,rss:rss,ru_state,Reuters: Таиланд ведёт переговоры с Россией о закупке нефти на фоне роста цен,2026-03-17 09:09:05+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
698,6579,242822,rss:rss,ru_state,"Дмитриев допустил, что стоимость нефти скоро превысит $150 за баррель",2026-03-16 02:03:25+00,7,1,{ru_state},t,2026-03-22 19:43:03.021284+00
699,6596,85718,rss:rss,ru_state,РИА Новости: причиной смерти Арининой стало слабое сердце,2026-03-14 18:30:44+00,7,1,{ru_state},t,2026-03-22 19:43:03.021284+00
700,6605,635976,rss:rss,ru_state,NYT: США хотят отстранить президента Кубы от власти,2026-03-17 00:53:16+00,7,1,{ru_state},t,2026-03-22 19:43:03.021284+00
701,6377,47431,rss:rss,russian_state,Посол США пригрозил польскому политику Брауну из-за соболезнований Ирану,2026-03-09 04:13:56+00,3,2,"{russian_state,ru_state}",t,2026-03-22 19:43:03.021284+00
702,6595,770129,rss:rss,ru_state,Прощание с заслуженным артистом Ершовым пройдёт 18 марта в театре на Бронной,2026-03-17 08:38:29+00,3,1,{ru_state},t,2026-03-22 19:43:03.021284+00
703,6601,341299,rss:rss,ru_state,В России приняли новый ГОСТ для безопасности квест-комнат,2026-03-16 06:35:39+00,15,1,{ru_state},t,2026-03-22 19:43:03.021284+00
704,6580,903899,rss:rss,ru_state,Трамп заявил о переносе встречи с Си Цзиньпином на 5—6 недель,2026-03-17 16:34:58+00,3,1,{ru_state},t,2026-03-22 19:43:03.021284+00
705,6603,466350,rss:rss,ru_state,"Bloomberg: цена российской нефти Urals достигла рекордных $93,9",2026-03-16 15:13:16+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
706,6586,736283,rss:rss,ru_state,Обвиняемого в убийстве футболиста подозревают в насилии над несовершеннолетней,2026-03-17 07:49:51+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
707,6591,408054,rss:rss,ru_state,Врач Дудинская: при переломах после 40 лет требуется проверить плотность костей,2026-03-16 11:08:30+00,15,1,{ru_state},t,2026-03-22 19:43:03.021284+00
708,6589,500064,rss:rss,ru_state,"Депутат Свинцов заявил, что во фракции не обсуждали вопрос о его исключении",2026-03-16 16:27:44+00,5,1,{ru_state},t,2026-03-22 19:43:03.021284+00
709,6569,534486,rss:rss,ru_state,HR-эксперт Захаров: цикл поиска работы для большинства людей достаточно короткий,2026-03-16 19:01:41+00,5,1,{ru_state},t,2026-03-22 19:43:03.021284+00
710,6575,870019,rss:rss,ru_state,Лавров и Фидан обсудили безопасность «Турецкого потока»,2026-03-17 15:19:52+00,5,1,{ru_state},t,2026-03-22 19:43:03.021284+00
711,6598,836216,rss:rss,ru_state,Глава Россельхознадзора проверит ветеринарную ситуацию в Новосибирской области,2026-03-17 13:39:12+00,4,2,"{ru_proxy,ru_state}",t,2026-03-22 19:43:03.021284+00
712,6553,85724,rss:rss,ru_state,«Заслуживает высокой государственной награды»: горнолыжница Ворончихина стала двукратной паралимпийской чемпионкой,2026-03-14 18:24:33+00,15,1,{ru_state},t,2026-03-22 19:43:03.021284+00
713,6577,408025,rss:rss,ru_state,"Соскин: Трамп избавится от Зеленского, сделав ставку на конфликт с Ираном",2026-03-16 11:50:44+00,8,1,{ru_state},t,2026-03-22 19:43:03.021284+00
714,6585,440758,rss:rss,ru_state,Путин рассмотрит возможность встречи с паралимпийцами в ближайшее время,2026-03-16 13:39:41+00,6,1,{ru_state},t,2026-03-22 19:43:03.021284+00
715,6599,500036,rss:rss,ru_state,Силовики: командование 33-го штурмового полка ВСУ пропагандирует дезертирство,2026-03-16 16:50:01+00,5,1,{ru_state},t,2026-03-22 19:43:03.021284+00
716,6597,972033,rss:rss,ru_state,"Галицкий — игрокам «Краснодара» после победы над ЦСКА: всё только началось, девять туров до конца",2026-03-17 19:55:02+00,4,1,{ru_state},t,2026-03-22 19:43:03.021284+00
717,6594,1174590,rss:rss,trusted,"War update: 286 clashes occur on front lines, most of them in Pokrovsk sector",2026-03-18 08:08:00+00,4,1,{trusted},f,2026-03-22 19:43:03.021284+00
718,6573,85639,rss:rss,ru_state,Пассажир рейса Стамбул — Махачкала умер после приземления самолёта,2026-03-14 20:50:29+00,8,1,{ru_state},t,2026-03-22 19:43:03.021284+00
719,6629,407686,rss:rss,trusted,"Russians attack Sumy with drones, three people injured",2026-03-16 10:42:00+00,3,1,{trusted},f,2026-03-22 19:43:03.021284+00
720,6644,85654,rss:rss,ru_state,Хуситы объявили о поддержке Ирана в конфликте с Израилем и США,2026-03-14 20:17:51+00,2,1,{ru_state},t,2026-03-22 19:43:03.021284+00
